Date,Butter,Car Repair,Dog Food,Kitchen Roll,Mascara,Toothpaste,Soap,Tampons
01/09/1995,2.915435,,,,,,,
01/10/1995,2.932742,,,,,,,
01/11/1995,2.973838,,,,,,,
01/12/1995,2.966263,,,,,,,
01/01/1996,2.93555,,,,,,,
01/02/1996,3.098944,,,,,,,
01/03/1996,3.132135,,,,,,,
01/04/1996,3.1495,,,,,,,
01/05/1996,3.178232,,,,,,,
01/06/1996,3.213642,,,,,,,
01/07/1996,3.127933,,,,,,,
01/08/1996,3.221895,,,,,,,
01/09/1996,3.477615,,,,,,,
01/10/1996,3.357733,,,,,,,
01/11/1996,3.400268,,,,,,,
01/12/1996,3.420671,,,,,,,
01/01/1997,3.421486,,,,,,,
01/02/1997,3.474868,,,,,,,
01/03/1997,3.582313,,,,,,,
01/04/1997,3.611812,,,,,,,
01/05/1997,3.655507,,,,,,,
01/06/1997,3.63625,,,,,,,
01/07/1997,3.7728,,,,,,,
01/08/1997,3.64649,,,,,,,
01/09/1997,3.616755,,,,,,,
01/10/1997,3.629384,,,,,,,
01/11/1997,3.912313,,,,,,,
01/12/1997,3.887422,,,,,,,
01/01/1998,3.966357,,,,,,,
01/02/1998,4.227607,,,,,,,
01/03/1998,4.20281,,,,,,,
01/04/1998,4.217607,,,,,,,
01/05/1998,4.203396,,,,,,,
01/06/1998,4.570784,,,,,,,
01/07/1998,4.557547,,,,,,,
01/08/1998,4.511271,,,,,,,
01/09/1998,4.496639,,,,,,,
01/10/1998,4.466,,,,,,,
01/11/1998,4.396283,,,,,,,
01/12/1998,4.360087,,,,,,,
01/01/1999,4.518791,,,,,,,
01/02/1999,4.449231,,,,,,,
01/03/1999,4.572414,,,,,,,
01/04/1999,4.610087,,,,,,,
01/05/1999,4.652035,,,,,,,
01/06/1999,4.559138,,,,,,,
01/07/1999,4.520085,,,,,,,
01/08/1999,4.522845,,,,,,,
01/09/1999,4.594102,,,,,,,
01/10/1999,4.59188,,,,,,,
01/11/1999,4.534463,,,,,,,
01/12/1999,4.542276,,,,,,,
01/01/2000,4.365691,,,,,,,
01/02/2000,4.487333,,,,,,,
01/03/2000,4.488916,,,,,,,
01/04/2000,4.423801,,,,,,,
01/05/2000,4.410726,,,,,,,
01/06/2000,4.480909,,,,,,,
01/07/2000,4.470342,,,,,,,
01/08/2000,4.512759,,,,,,,
01/09/2000,4.474417,,,,,,,
01/10/2000,4.454035,,,,,,,
01/11/2000,4.4885,,,,,,,
01/12/2000,4.478333,,,,,,,
01/01/2001,4.415083,,,,,,,
01/02/2001,4.647666,,,,,,,
01/03/2001,4.748814,,,,,,,
01/04/2001,4.756967,,,,,,,
01/05/2001,4.838174,,,,,,,
01/06/2001,5.016638,,,,,,,
01/07/2001,5.0095,,,,,,,
01/08/2001,4.943305,,,,,,,
01/09/2001,5.041695,,,,,,,
01/10/2001,4.981176,,,,,,,
01/11/2001,5.100263,,,,,,,
01/12/2001,5.122308,,,,,,,
01/01/2002,5.192479,,,,,,,
01/02/2002,5.338686,,,,,,,
01/03/2002,5.270282,,,,,,,
01/04/2002,5.408421,,,,,,,
01/05/2002,5.427349,,,,,,,
01/06/2002,5.498538,,,,,,,
01/07/2002,5.359023,,,,,,,
01/08/2002,5.421838,,,,,,,
01/09/2002,5.427122,,,,,,,
01/10/2002,5.569143,,,,,,,
01/11/2002,5.514724,,,,,,,
01/12/2002,5.520242,,,,,,,
01/01/2003,5.639635,,,,,,,
01/02/2003,5.482985,,,,,,,
01/03/2003,5.507761,,,,,,,
01/04/2003,5.647833,,,,,,,
01/05/2003,5.646583,,,,,,,
01/06/2003,5.696891,,,,,,,
01/07/2003,5.662203,,,,,,,
01/08/2003,5.664033,,,,,,,
01/09/2003,5.707815,,,,,,,
01/10/2003,5.640992,,,,,,,
01/11/2003,5.714275,,,,,,,
01/12/2003,5.844724,,,,,,,
01/01/2004,5.869678,,,,,,,
01/02/2004,5.870459,,,,,,,
01/03/2004,5.939052,,,,,,,
01/04/2004,5.984416,,,,,,,
01/05/2004,6.066068,,,,,,,
01/06/2004,6.032308,,,,,,,
01/07/2004,6.092966,,,,,,,
01/08/2004,6.072231,,,,,,,
01/09/2004,6.054667,,,,,,,
01/10/2004,6.0395,,,,,,,
01/11/2004,6.049661,,,,,,,
01/12/2004,6.040916,,,,,,,
01/01/2005,5.976557,,,,,,,
01/02/2005,5.955221,,,,,,,
01/03/2005,6.247292,,,,,,,
01/04/2005,6.274375,,,,,,,
01/05/2005,5.371666,,,,,,,
01/06/2005,6.416091,,,,,,,
01/07/2005,6.486271,,,,,,,
01/08/2005,6.394218,,,,,,,
01/09/2005,6.36336,,,,,,,
01/10/2005,6.435781,,,,,,,
01/11/2005,6.47937,,,,,,,
01/12/2005,6.502847,,,,,,,
01/01/2006,6.369403,,,,,,,
01/02/2006,6.732443,,,,,,,
01/03/2006,6.912992,,,,,,,
01/04/2006,6.677727,,,,,,,
01/05/2006,6.906641,,,,,,,
01/06/2006,6.917985,,,,,,,
01/07/2006,6.983796,,,,,,,
01/08/2006,6.993066,,,,,,,
01/09/2006,6.975547,,,,,,,
01/10/2006,7.070719,,,,,,,
01/11/2006,7.038794,,,,,,,
01/12/2006,7.117785,,,,,,,
01/01/2007,7.125373,,,,,,,
01/02/2007,6.504576,,,,,,,
01/03/2007,6.709016,,,,,,,
01/04/2007,6.669946,,,,,,,
01/05/2007,6.732819,,,,,,,
01/06/2007,6.737631,,,,,,,
01/07/2007,6.773316,,,,,,,
01/08/2007,6.927358,,,,,,,
01/09/2007,6.797526,,,,,,,
01/10/2007,6.841204,,,,,,,
01/11/2007,6.819427,,,,,,,
01/12/2007,6.891347,,,,,,,
01/01/2008,6.832513,,,,,,,
01/02/2008,6.921702,,,,,,,
01/03/2008,6.883817,,,,,,,
01/04/2008,6.919022,,,,,,,
01/05/2008,6.820968,,,,,,,
01/06/2008,6.907434,,,,,,,
01/07/2008,7.044,,,,,,,
01/08/2008,7.082737,,,,,,,
01/09/2008,7.101383,,,,,,,
01/10/2008,7.14254,,,,,,,
01/11/2008,7.063854,,,,,,,
01/12/2008,6.91356,,,,,,,
01/01/2009,6.933838,,,,,,,
01/02/2009,7.220738,,,,,,,
01/03/2009,7.321376,,,,,,,
01/04/2009,7.414468,,,,,,,
01/05/2009,7.362074,,,,,,,
01/06/2009,7.344043,,,,,,,
01/07/2009,7.527287,,,,,,,
01/08/2009,7.513474,,,,,,,
01/09/2009,7.270308,,,,,,,
01/10/2009,7.44,,,,,,,
01/11/2009,7.417435,,,,,,,
01/12/2009,7.467092,,,,,,,
01/01/2010,7.583368,,,,,,,
01/02/2010,7.682222,,,,,,,
01/03/2010,7.549057,,,,,,,
01/04/2010,7.587204,,,,,,,
01/05/2010,7.691667,,,,,,,
01/06/2010,7.720269,,,,,,,
01/07/2010,7.743925,,,,,,,
01/08/2010,7.802717,,,,,,,
01/09/2010,7.731146,,,,,,,
01/10/2010,7.715421,,,,,,,
01/11/2010,7.661813,,,,,,,
01/12/2010,7.786632,,,,,,,
01/01/2011,7.822114,,,,,,,
01/02/2011,7.804919,,,,,,,
01/03/2011,7.877696,,,,,,,
01/04/2011,7.724352,,,,,,,
01/05/2011,7.671414,,,,,,,
01/06/2011,7.800204,,,,,,,
01/07/2011,7.671263,,,,,,,
01/08/2011,7.783367,,,,,,,
01/09/2011,7.626318,,,,,,,
01/10/2011,7.56645,,,,,,,
01/11/2011,7.838693,,,,,,,
01/12/2011,7.614335,,,,,,,
01/01/2012,7.591969,,,,,,,
01/02/2012,7.730582,,,,,,,
01/03/2012,7.721828,,,,,,,
01/04/2012,7.689091,,,,,,,
01/05/2012,7.831269,,,,,,,
01/06/2012,7.795737,,,,,,,
01/07/2012,7.683231,,,,,,,
01/08/2012,7.636479,,,,,,,
01/09/2012,7.831675,,,,,,,
01/10/2012,7.947179,,,,,,,
01/11/2012,7.829391,,,,,,,
01/12/2012,7.698615,,,,,,,
01/01/2013,7.538492,,,,,,,
01/02/2013,,,,,,,,
01/03/2013,,,,,,,,
01/04/2013,,,,,,,,
01/05/2013,,,,,,,,
01/06/2013,,,,,,,,
01/07/2013,,,,,,,,
01/08/2013,,,,,,,,
01/09/2013,,,,,,,,
01/10/2013,,,,,,,,
01/11/2013,,,,,,,,
01/12/2013,,,,,,,,
01/01/2014,,,,,,,,
01/02/2014,,,,,,,,
01/03/2014,,,,,,,,
01/04/2014,,,,,,,,
01/05/2014,,,,,,,,
01/06/2014,,,,,,,,
01/07/2014,,,,,,,,
01/08/2014,,,,,,,,
01/09/2014,,,,,,,,
01/10/2014,,,,,,,,
01/11/2014,,,,,,,,
01/12/2014,,,,,,,,
01/01/2015,,,,,,,,
01/02/2015,,,,,,,,
01/03/2015,,,,,,,,
01/04/2015,,,,,,,,
01/05/2015,,,,,,,,
01/06/2015,,,,,,,,
01/07/2015,,,,,,,,
01/08/2015,,,,,,,,
01/09/2015,,,,,,,,
01/10/2015,,,,,,,,
01/11/2015,,,,,,,,
01/12/2015,,,,,,,,
01/01/2016,,,,,,,,
01/02/2016,,,,,,,,
01/03/2016,,,,,,,,
01/04/2016,,,,,,,,
01/05/2016,,,,,,,,
01/06/2016,,,,,,,,
01/07/2016,,,,,,,,
01/08/2016,,,,,,,,
01/09/2016,,,,,,,,
01/10/2016,,,,,,,,
01/11/2016,,,,,,,,
01/12/2016,,,,,,,,
01/01/2017,,,,,,,,
01/02/2017,,,,,,,,
01/03/2017,,,,,,,,
01/04/2017,,,,,,,,
01/05/2017,,,,,,,,
01/06/2017,,,,,,,,
01/07/2017,,,,,,,,
01/08/2017,,,,,,,,
01/09/2017,,,,,,,,
01/10/2017,,,,,,,,
01/11/2017,,,,,,,,
01/12/2017,,,,,,,,
01/01/2018,,,,,,,,
01/02/2018,,,,,,,,
01/03/2018,,,,,,,,
01/04/2018,,,,,,,,
01/05/2018,,,,,,,,
01/06/2018,,,,,,,,
01/07/2018,,,,,,,,
01/08/2018,,,,,,,,
01/09/2018,,,,,,,,
01/10/2018,,,,,,,,
01/11/2018,,,,,,,,
01/12/2018,,,,,,,,
01/01/2019,,,,,,,,
01/02/2019,,,,,,,,
01/03/2019,,,,,,,,
01/04/2019,,,,,,,,
01/05/2019,,,,,,,,
01/06/2019,,,,,,,,
01/07/2019,,,,,,,,
01/08/2019,,,,,,,,
01/09/2019,,,,,,,,
01/10/2019,,,,,,,,
01/11/2019,,,,,,,,
01/12/2019,,,,,,,,
01/01/2020,,,,,,,,
01/02/2020,,,,,,,,
01/03/2020,,,,,,,,
01/04/2020,,,,,,,,
01/05/2020,,,,,,,,
01/06/2020,,,,,,,,
01/07/2020,,,,,,,,
01/08/2020,,,,,,,,
01/09/2020,,,,,,,,
01/10/2020,,,,,,,,
01/11/2020,,,,,,,,
01/12/2020,,,,,,,,
01/01/2021,,,,,,,,
01/02/2021,,,,,,,,
01/03/2021,,,,,,,,
01/04/2021,,,,,,,,
01/05/2021,,,,,,,,
01/06/2021,,,,,,,,
01/07/2021,,,,,,,,
01/08/2021,,,,,,,,
01/09/2021,,,,,,,,
01/10/2021,,,,,,,,
01/11/2021,,,,,,,,
01/12/2021,,,,,,,,
01/01/2022,,,,,,,,
01/02/2022,,,,,,,,
01/03/2022,,,,,,,,
01/04/2022,,,,,,,,
01/05/2022,,,,,,,,
01/06/2022,,,,,,,,
01/07/2022,,,,,,,,
01/08/2022,,,,,,,,
01/09/2022,,,,,,,,
01/10/2022,,,,,,,,
01/11/2022,,,,,,,,
01/02/2010,1.229244,,,,,,,
01/03/2010,1.257035,,,,,,,
01/04/2010,1.259956,,,,,,,
01/05/2010,1.322488,,,,,,,
01/06/2010,1.377017,,,,,,,
01/07/2010,1.336522,,,,,,,
01/08/2010,1.359185,,,,,,,
01/09/2010,1.387797,,,,,,,
01/10/2010,1.430043,,,,,,,
01/11/2010,1.404932,,,,,,,
01/12/2010,1.492564,,,,,,,
01/01/2011,1.392096,,,,,,,
01/02/2011,1.31982,,,,,,,
01/03/2011,1.374359,,,,,,,
01/04/2011,1.433288,,,,,,,
01/05/2011,1.338498,,,,,,,
01/06/2011,1.446426,,,,,,,
01/07/2011,1.31083,,,,,,,
01/08/2011,1.367939,,,,,,,
01/09/2011,1.3,,,,,,,
01/10/2011,1.45645,,,,,,,
01/11/2011,1.431549,,,,,,,
01/12/2011,1.36962,,,,,,,
01/01/2012,1.455733,,,,,,,
01/02/2012,1.418908,,,,,,,
01/03/2012,1.393139,,,,,,,
01/04/2012,1.409114,,,,,,,
01/05/2012,1.388475,,,,,,,
01/06/2012,1.493617,,,,,,,
01/07/2012,1.373879,,,,,,,
01/08/2012,1.35875,,,,,,,
01/09/2012,1.374703,,,,,,,
01/10/2012,1.451239,,,,,,,
01/11/2012,1.520446,,,,,,,
01/12/2012,1.482051,,,,,,,
01/01/2013,1.439789,,,,,,,
01/02/2013,,,,,,,,
01/03/2013,,,,,,,,
01/04/2013,,,,,,,,
01/05/2013,,,,,,,,
01/06/2013,,,,,,,,
01/07/2013,,,,,,,,
01/08/2013,,,,,,,,
01/09/2013,,,,,,,,
01/10/2013,,,,,,,,
01/11/2013,,,,,,,,
01/12/2013,,,,,,,,
01/01/2014,,,,,,,,
01/02/2014,,,,,,,,
01/03/2014,,,,,,,,
01/04/2014,,,,,,,,
01/05/2014,,,,,,,,
01/06/2014,,,,,,,,
01/07/2014,,,,,,,,
01/08/2014,,,,,,,,
01/09/2014,,,,,,,,
01/10/2014,,,,,,,,
01/11/2014,,,,,,,,
01/12/2014,,,,,,,,
01/01/2015,,,,,,,,
01/02/2015,,,,,,,,
01/03/2015,,,,,,,,
01/04/2015,,,,,,,,
01/05/2015,,,,,,,,
01/06/2015,,,,,,,,
01/07/2015,,,,,,,,
01/08/2015,,,,,,,,
01/09/2015,,,,,,,,
01/10/2015,,,,,,,,
01/11/2015,,,,,,,,
01/12/2015,,,,,,,,
01/01/2016,,,,,,,,
01/02/2016,,,,,,,,
01/03/2016,,,,,,,,
01/04/2016,,,,,,,,
01/05/2016,,,,,,,,
01/06/2016,,,,,,,,
01/07/2016,,,,,,,,
01/08/2016,,,,,,,,
01/09/2016,,,,,,,,
01/10/2016,,,,,,,,
01/11/2016,,,,,,,,
01/12/2016,,,,,,,,
01/01/2017,,,,,,,,
01/02/2017,,,,,,,,
01/03/2017,,,,,,,,
01/04/2017,,,,,,,,
01/05/2017,,,,,,,,
01/06/2017,,,,,,,,
01/07/2017,,,,,,,,
01/08/2017,,,,,,,,
01/09/2017,,,,,,,,
01/10/2017,,,,,,,,
01/11/2017,,,,,,,,
01/12/2017,,,,,,,,
01/01/2018,,,,,,,,
01/02/2018,,,,,,,,
01/03/2018,,,,,,,,
01/04/2018,,,,,,,,
01/05/2018,,,,,,,,
01/06/2018,,,,,,,,
01/07/2018,,,,,,,,
01/08/2018,,,,,,,,
01/09/2018,,,,,,,,
01/10/2018,,,,,,,,
01/11/2018,,,,,,,,
01/12/2018,,,,,,,,
01/01/2019,,,,,,,,
01/02/2019,,,,,,,,
01/03/2019,,,,,,,,
01/04/2019,,,,,,,,
01/05/2019,,,,,,,,
01/06/2019,,,,,,,,
01/07/2019,,,,,,,,
01/08/2019,,,,,,,,
01/09/2019,,,,,,,,
01/10/2019,,,,,,,,
01/11/2019,,,,,,,,
01/12/2019,,,,,,,,
01/01/2020,,,,,,,,
01/02/2020,,,,,,,,
01/03/2020,,,,,,,,
01/04/2020,,,,,,,,
01/05/2020,,,,,,,,
01/06/2020,,,,,,,,
01/07/2020,,,,,,,,
01/08/2020,,,,,,,,
01/09/2020,,,,,,,,
01/10/2020,,,,,,,,
01/11/2020,,,,,,,,
01/12/2020,,,,,,,,
01/01/2021,,,,,,,,
01/02/2021,,,,,,,,
01/03/2021,,,,,,,,
01/04/2021,,,,,,,,
01/05/2021,,,,,,,,
01/06/2021,,,,,,,,
01/07/2021,,,,,,,,
01/08/2021,,,,,,,,
01/09/2021,,,,,,,,
01/10/2021,,,,,,,,
01/11/2021,,,,,,,,
01/12/2021,,,,,,,,
01/01/2022,,,,,,,,
01/02/2022,,,,,,,,
01/03/2022,,,,,,,,
01/04/2022,,,,,,,,
01/05/2022,,,,,,,,
01/06/2022,,,,,,,,
01/07/2022,,,,,,,,
01/08/2022,,,,,,,,
01/09/2022,,,,,,,,
01/10/2022,,,,,,,,
01/11/2022,,,,,,,,
01/02/1988,0.6113077,,,,,,,
01/03/1988,0.6100813,,,,,,,
01/04/1988,0.6125564,,,,,,,
01/05/1988,0.6162308,,,,,,,
01/06/1988,0.6167188,,,,,,,
01/07/1988,0.6215447,,,,,,,
01/09/1988,0.63288,,,,,,,
01/10/1988,0.6368217,,,,,,,
01/11/1988,0.6451145,,,,,,,
01/12/1988,0.6490511,,,,,,,
01/01/1989,0.64752,,,,,,,
01/03/1989,0.6577372,,,,,,,
01/05/1989,0.6789843,,,,,,,
01/06/1989,0.6866412,,,,,,,
01/07/1989,0.6860448,,,,,,,
01/08/1989,0.6877953,,,,,,,
01/09/1989,0.6921212,,,,,,,
01/10/1989,0.6922835,,,,,,,
01/11/1989,0.6948438,,,,,,,
01/12/1989,0.6967442,,,,,,,
01/01/1990,0.7009702,,,,,,,
01/02/1990,0.7214286,,,,,,,
01/03/1990,0.7310792,,,,,,,
01/04/1990,0.7416058,,,,,,,
01/05/1990,0.7427008,,,,,,,
01/06/1990,0.7429578,,,,,,,
01/07/1990,0.7413334,,,,,,,
01/08/1990,0.7453623,,,,,,,
01/09/1990,0.7692029,,,,,,,
01/10/1990,0.7740151,,,,,,,
01/11/1990,0.7793571,,,,,,,
01/12/1990,0.7889474,,,,,,,
01/01/1991,0.7850847,,,,,,,
01/02/1991,0.7944882,,,,,,,
01/03/1991,0.7936111,,,,,,,
01/04/1991,0.8156,,,,,,,
01/05/1991,0.8515126,,,,,,,
01/06/1991,0.8674627,,,,,,,
01/07/1991,0.8741791,,,,,,,
01/08/1991,0.8829927,,,,,,,
01/09/1991,0.8873249,,,,,,,
01/10/1991,0.8927922,,,,,,,
01/11/1991,0.9168831,,,,,,,
01/12/1991,0.9267284,,,,,,,
01/01/1992,0.9366463,,,,,,,
01/02/1992,0.9233519,,,,,,,
01/03/1992,0.9189081,,,,,,,
01/04/1992,0.9168367,,,,,,,
01/05/1992,0.9224747,,,,,,,
01/06/1992,0.9244737,,,,,,,
01/07/1992,0.8917647,,,,,,,
01/08/1992,0.8982609,,,,,,,
01/09/1992,0.8871276,,,,,,,
01/10/1992,0.9009551,,,,,,,
01/11/1992,0.8991429,,,,,,,
01/12/1992,0.8966666,,,,,,,
01/01/1993,0.9022989,,,,,,,
01/02/1993,0.9022703,,,,,,,
01/03/1993,0.9123196,,,,,,,
01/04/1993,0.9001042,,,,,,,
01/05/1993,0.8961735,,,,,,,
01/06/1993,0.8995122,,,,,,,
01/07/1993,0.9059904,,,,,,,
01/08/1993,0.9087317,,,,,,,
01/09/1993,0.9151724,,,,,,,
01/10/1993,0.9193333,,,,,,,
01/11/1993,0.9794301,,,,,,,
01/12/1993,1.009598,,,,,,,
01/01/1994,1.017562,,,,,,,
01/02/1994,1.038689,,,,,,,
01/03/1994,1.048956,,,,,,,
01/04/1994,1.066885,,,,,,,
01/05/1994,1.081333,,,,,,,
01/06/1994,1.07785,,,,,,,
01/07/1994,1.085592,,,,,,,
01/08/1994,1.097029,,,,,,,
01/09/1994,1.095665,,,,,,,
01/10/1994,1.091931,,,,,,,
01/11/1994,1.086117,,,,,,,
01/12/1994,1.082584,,,,,,,
01/01/1995,1.079856,,,,,,,
01/02/1995,1.078505,,,,,,,
01/03/1995,1.072487,,,,,,,
01/04/1995,1.094888,,,,,,,
01/05/1995,1.098919,,,,,,,
01/06/1995,1.097679,,,,,,,
01/07/1995,1.132626,,,,,,,
01/08/1995,1.114525,,,,,,,
01/09/1995,1.143033,,,,,,,
01/10/1995,1.155963,,,,,,,
01/11/1995,1.157097,,,,,,,
01/12/1995,1.168009,,,,,,,
01/01/1996,1.176239,,,,,,,
01/02/1996,1.195349,,,,,,,
01/03/1996,1.188037,,,,,,,
01/04/1996,1.196091,,,,,,,
01/05/1996,1.198393,,,,,,,
01/06/1996,1.217644,,,,,,,
01/07/1996,1.178664,,,,,,,
01/08/1996,1.192473,,,,,,,
01/09/1996,1.195174,,,,,,,
01/10/1996,1.204725,,,,,,,
01/11/1996,1.204382,,,,,,,
01/12/1996,1.19663,,,,,,,
01/01/1997,1.194722,,,,,,,
01/02/1997,1.200703,,,,,,,
01/03/1997,1.200865,,,,,,,
01/04/1997,1.204332,,,,,,,
01/05/1997,1.205806,,,,,,,
01/06/1997,1.204696,,,,,,,
01/07/1997,1.198251,,,,,,,
01/08/1997,1.206486,,,,,,,
01/09/1997,1.204194,,,,,,,
01/10/1997,1.199893,,,,,,,
01/11/1997,1.204392,,,,,,,
01/12/1997,1.204511,,,,,,,
01/01/1998,1.204426,,,,,,,
01/02/1998,1.310952,,,,,,,
01/03/1998,1.32396,,,,,,,
01/04/1998,1.31871,,,,,,,
01/05/1998,1.337974,,,,,,,
01/06/1998,1.338758,,,,,,,
01/07/1998,1.343355,,,,,,,
01/08/1998,1.337785,,,,,,,
01/09/1998,1.33758,,,,,,,
01/10/1998,1.336087,,,,,,,
01/11/1998,1.41575,,,,,,,
01/12/1998,1.439479,,,,,,,
01/01/1999,1.576465,,,,,,,
01/02/1999,1.588955,,,,,,,
01/03/1999,1.590483,,,,,,,
01/04/1999,1.613176,,,,,,,
01/05/1999,1.608552,,,,,,,
01/06/1999,1.617347,,,,,,,
01/07/1999,1.612905,,,,,,,
01/08/1999,1.653758,,,,,,,
01/09/1999,1.63268,,,,,,,
01/10/1999,1.591712,,,,,,,
01/11/1999,1.551391,,,,,,,
01/12/1999,1.559673,,,,,,,
01/01/2000,1.557208,,,,,,,
01/02/2000,1.547973,,,,,,,
01/03/2000,1.549396,,,,,,,
01/04/2000,1.548859,,,,,,,
01/05/2000,1.544133,,,,,,,
01/06/2000,1.487083,,,,,,,
01/07/2000,1.498028,,,,,,,
01/08/2000,1.509932,,,,,,,
01/09/2000,1.500069,,,,,,,
01/10/2000,1.504932,,,,,,,
01/11/2000,1.51483,,,,,,,
01/12/2000,1.522483,,,,,,,
01/01/2001,1.453919,,,,,,,
01/02/2001,1.45634,,,,,,,
01/03/2001,1.418041,,,,,,,
01/04/2001,1.350933,,,,,,,
01/05/2001,1.388378,,,,,,,
01/06/2001,1.397436,,,,,,,
01/07/2001,1.381019,,,,,,,
01/08/2001,1.357692,,,,,,,
01/09/2001,1.356776,,,,,,,
01/10/2001,1.333057,,,,,,,
01/11/2001,1.38981,,,,,,,
01/12/2001,1.379419,,,,,,,
01/01/2002,1.385577,,,,,,,
01/02/2002,1.402027,,,,,,,
01/03/2002,1.402368,,,,,,,
01/04/2002,1.354,,,,,,,
01/05/2002,1.374228,,,,,,,
01/06/2002,1.354437,,,,,,,
01/07/2002,1.365395,,,,,,,
01/08/2002,1.364581,,,,,,,
01/09/2002,1.37461,,,,,,,
01/10/2002,1.38421,,,,,,,
01/11/2002,1.332416,,,,,,,
01/12/2002,1.348235,,,,,,,
01/01/2003,1.350461,,,,,,,
01/02/2003,1.350043,,,,,,,
01/03/2003,1.36,,,,,,,
01/04/2003,1.351531,,,,,,,
01/05/2003,1.355561,,,,,,,
01/06/2003,1.350751,,,,,,,
01/07/2003,1.358692,,,,,,,
01/08/2003,1.359721,,,,,,,
01/09/2003,1.353585,,,,,,,
01/10/2003,1.337923,,,,,,,
01/11/2003,1.329607,,,,,,,
01/12/2003,1.334217,,,,,,,
01/01/2004,1.333362,,,,,,,
01/02/2004,1.322188,,,,,,,
01/03/2004,1.326563,,,,,,,
01/04/2004,1.337716,,,,,,,
01/05/2004,1.332511,,,,,,,
01/06/2004,1.318565,,,,,,,
01/07/2004,1.329031,,,,,,,
01/08/2004,1.342308,,,,,,,
01/09/2004,1.32177,,,,,,,
01/10/2004,1.332762,,,,,,,
01/11/2004,1.294163,,,,,,,
01/12/2004,1.292112,,,,,,,
01/01/2005,1.292402,,,,,,,
01/02/2005,1.303229,,,,,,,
01/03/2005,1.320929,,,,,,,
01/04/2005,1.303117,,,,,,,
01/05/2005,1.260898,,,,,,,
01/06/2005,1.296842,,,,,,,
01/07/2005,1.306725,,,,,,,
01/08/2005,1.296622,,,,,,,
01/09/2005,1.311195,,,,,,,
01/10/2005,1.315043,,,,,,,
01/11/2005,1.323717,,,,,,,
01/12/2005,1.308103,,,,,,,
01/01/2006,1.319683,,,,,,,
01/02/2006,1.325488,,,,,,,
01/03/2006,1.305841,,,,,,,
01/04/2006,1.294491,,,,,,,
01/05/2006,1.351169,,,,,,,
01/06/2006,1.364103,,,,,,,
01/07/2006,1.365085,,,,,,,
01/08/2006,1.363761,,,,,,,
01/09/2006,1.349957,,,,,,,
01/10/2006,1.350175,,,,,,,
01/11/2006,1.36694,,,,,,,
01/12/2006,1.359407,,,,,,,
01/01/2007,1.339869,,,,,,,
01/02/2007,1.323451,,,,,,,
01/03/2007,1.340917,,,,,,,
01/04/2007,1.35443,,,,,,,
01/05/2007,1.378243,,,,,,,
01/06/2007,1.38058,,,,,,,
01/07/2007,1.378348,,,,,,,
01/08/2007,1.356784,,,,,,,
01/09/2007,1.362251,,,,,,,
01/10/2007,1.347013,,,,,,,
01/11/2007,1.335541,,,,,,,
01/12/2007,1.335609,,,,,,,
01/01/2008,1.34803,,,,,,,
01/02/2008,1.38213,,,,,,,
01/03/2008,1.379216,,,,,,,
01/04/2008,1.415806,,,,,,,
01/05/2008,1.479859,,,,,,,
01/06/2008,1.600543,,,,,,,
01/07/2008,1.664396,,,,,,,
01/08/2008,1.722279,,,,,,,
01/09/2008,1.733239,,,,,,,
01/10/2008,1.724465,,,,,,,
01/11/2008,1.691644,,,,,,,
01/12/2008,1.787943,,,,,,,
01/01/2009,1.745355,,,,,,,
01/02/2009,1.790279,,,,,,,
01/03/2009,1.789095,,,,,,,
01/04/2009,1.760045,,,,,,,
01/05/2009,1.751822,,,,,,,
01/06/2009,1.823056,,,,,,,
01/07/2009,1.808396,,,,,,,
01/08/2009,1.796651,,,,,,,
01/09/2009,1.748235,,,,,,,
01/10/2009,1.822087,,,,,,,
01/11/2009,1.735931,,,,,,,
01/12/2009,1.737706,,,,,,,
01/01/2010,1.716956,,,,,,,
01/02/2010,1.873524,,,,,,,
01/03/2010,1.784253,,,,,,,
01/04/2010,1.836426,,,,,,,
01/05/2010,1.798225,,,,,,,
01/06/2010,1.847826,,,,,,,
01/07/2010,1.790297,,,,,,,
01/08/2010,1.863734,,,,,,,
01/09/2010,1.870726,,,,,,,
01/10/2010,1.832222,,,,,,,
01/11/2010,1.845,,,,,,,
01/12/2010,1.857276,,,,,,,
01/01/2011,1.893902,,,,,,,
01/02/2011,1.948319,,,,,,,
01/03/2011,1.921941,,,,,,,
01/04/2011,2.02723,,,,,,,
01/05/2011,2.058095,,,,,,,
01/06/2011,2.053062,,,,,,,
01/07/2011,2.081286,,,,,,,
01/08/2011,2.019952,,,,,,,
01/09/2011,2.011403,,,,,,,
01/10/2011,1.932857,,,,,,,
01/11/2011,1.964435,,,,,,,
01/12/2011,1.931753,,,,,,,
01/01/2012,2.000119,,,,,,,
01/02/2012,2.005466,,,,,,,
01/03/2012,1.982967,,,,,,,
01/04/2012,2.008945,,,,,,,
01/05/2012,2.033975,,,,,,,
01/06/2012,2.000673,,,,,,,
01/07/2012,2.003291,,,,,,,
01/08/2012,1.950437,,,,,,,
01/09/2012,2.031271,,,,,,,
01/10/2012,2.00524,,,,,,,
01/11/2012,1.974958,,,,,,,
01/12/2012,1.940446,,,,,,,
01/01/2013,2.012339,,,,,,,
01/02/2013,,,,,,,,
01/03/2013,,,,,,,,
01/04/2013,,,,,,,,
